text,labels
お前は鬼の顔して俺に詰め奇る##何だよ その顔 キスしちゃうぜ  /3rd Indies Single),"[1,1]"
熊谷は島田の打点を消して、青柳の完封の邪魔をしました,"[1,1]"
教育の費用を手厚くすると出生率が上がるとか、所得を増やすと出生率が増えるということを声高に言う人がいるが、なんの根拠があるのだろうか。昔から「貧乏子だくさん」と言われているから、なんならむしろ逆かもしれない。教育レベルの高さもマイナス要因かも,"[1,1]"
甲斐と言いカープはホントにホークスのキャッチャー育てるの上手いよな###渡邉陸,"[1,1]"
【ロッテ】堀内恒夫氏　佐々木朗希がすごさ見せつけるも「０−０の９０球で交代とは、信じられないね」 : スポーツ報知##お元気そうで何より,"[1,1]"
ヤク1000、近所の西友行ったらマジで完売してて草##日本人の良さがよく出ている,"[1,1]"
岡本とか長岡と三ツ俣以下だろww###giants,"[1,1]"
話は戻って、一見それっぽいことを律儀にやっている人を真面目とするなら####真面目な人が馬鹿を見る####は、当たり前のことなのにも関わらず、あたかも世の中が間違っているかのような表現をしている1文ですき,"[1,1]"
なんであんなpudgeが人気なんすかね〜,"[1,1]"
原発の運営には安くて軽い命が沢山必要ね。,"[1,1]"
休日をとても有意義に過ごしている,"[1,1]"
岡本は清宮以下だわ###giants,"[1,1]"
ジャのオタクって本当にIQの低い人が多いから、残念だけど無駄だと思っちゃう 事む所側がマナ一いはん等含めどういう措置をするかを明確にした方が賢明じゃないのかな,"[1,1]"
岸田トークンってなんだ##スケープゴートで使えってことか？###遊戯王OCG,"[1,1]"
ク☆wikiに書かれるほどの著名人は羨ましいZOY,"[1,1]"
「最高だな、人は」,"[1,1]"
兎「It takes two to make a quarrel.　『喧嘩は一人では出来ない』ということわざです。言い争いをする前に辞めておけば喧嘩は起きないという事です,"[1,1]"
ﾀﾞﾙﾏｻﾝ、ちょくちょくありがたいお話をするので良い,"[1,1]"
うたプリピューロ、全完売。##毎回思うんだけど、公式は「グッズ昼頃完売」を目指してるの？##だとしたら優秀だわな####遠征して買えないとかホントに悲しい思い出にしかならんのだから、初日くらいもうすこしご用意してあげて。,"[1,1]"
良い商売だね__,"[1,1]"
やっぱり巧いですねぇ！,"[1,1]"
トップガン・マーヴェリック朝イチで観賞。吹替が9時前だったからそっちにしたけど、ああ言う作品はスクリーンで見るべき！そして、翻訳があの人じゃなく、ちゃんと用語監修入ってるから安心して見られた,"[1,1]"
そもそも白米が誰でも食えるようになったのは戦後しばらく経ってからだったということも知らないようなので、フィクションとしてのナショナリズムの表象として見ると秀逸なのかもしれない。,"[1,1]"
10月11月が特段残業が少ないわけではないでしょう。##しかし、夏休みを入れて、一学期と年度末を外すのは明らかに恣意的。##１年単位の変形労働時間制を語った口なら１年単位で調査すべきです。##文科省は、調査がお好きなのでしょう？###教師のバトン,"[1,1]"
マキシマムをアニオリキャラ扱いするネタツイに原作でもいますよとボケ潰しをするツイを見た。そのままのまっすぐさをもち続けてほしい,"[1,1]"
ソ連の対空砲ポン付け君興味あった子だから実装されたの嬉しいな。####時事ネタ弄りしたい人達にとっても嬉しいやろ,"[1,1]"
仲間っていいものですね,"[1,1]"
【マンマミーア】イタリア語で「なんてこった！」の意。2013年イタリアGP予選でマッサがアロンソをスリップストリームで引っ張る役目を失敗すると、アロンソはチームとマッサを批判してこの言葉を使用した。「天才だ」や「マッサをチームから追い出せ」と言ったとも報道された。,"[1,1]"
よし！みんな！気に食わない事があったら、国に賠償してもらおうぜ！####AV出演被害も、国の制度のせいだ！,"[1,1]"
「誹謗中傷責任がプラットフォーム責任になるなら、腕のしびれ悪化責任は、国になるのでは？」##かね？,"[1,1]"
邪ンヌ##「にしてもデカイわねアンタ。何食ったらそんなにデカくなるの？」##ゴルゴン##「姉妹だ。」##邪ンヌ##「ヒェ…::」,"[1,1]"
マジでしんどい##でも #ポエトリー・ナイトフライト あるけんがんばってくわ##なお、ハッシュタグで「ポエトリー・ブックジャム」っていう、どう考えても「American Book Jam」と混同したやつが出てきて、逆に「そこそんな間違え方する！？」ってちょっと元気になりました,"[1,1]"
[昇降口]##なぜか二階にある。謎。バリアフリーのことなどみじんも考えられていない。##少し前までかぐわしい香りが漂っていたが、各方面からの強い要望によって芳香剤が導入され、ちょっとましになった。##みんな長期休みぐらいは上履きを洗おうね！！,"[1,1]"
7.62mmアフタマトプリヨーツコバ##あーさっぱりしたS.A.プリュツコホなるゲイによる試作品。装弾数30発でもロック機構があるのでしゃぶっても打たれなそうブルパップ作る奴多分変態だと思うんですけど,"[1,1]"
#モンハンライズ #MHRise #モンハン #NintendoSwitch##最高のオトモだぜ！,"[1,1]"
放置botのおかげで先行展開の練習できます #マスターデュエル,"[1,1]"
そう言えばこの間コンビニでフラッペの作り方わかんなくてめっちゃバカにされた__フラッペなんてスタバ以外で飲まないもん〜,"[1,1]"
同じ大田区民として謎に誇らしいです,"[1,1]"
ネクサス界隈荒れてんなー。####放送当時にその熱量あったら3クール打ち切りも無かったろうに,"[1,1]"
#処刑少女の生きる道##「素敵なレディねぇ」,"[1,1]"
スティーブずっと子守でイライラしてるの最高におもろい。お母さんが一番わかりやすいけどみんな程よくイライラしてるから会話がおもろい。 #StrangerThings4,"[1,1]"
個性的なファッションをこなす白銀会長。###かぐや様 #bs11,"[1,1]"
坂井泉水さん##そちらの景色はどうですか？####きっと鼻歌まじりに歌ってるんだろうなぁ_####私はね、YouTubeのポンコツAIから即ブロの刑に処されているよ__###命日###5月27日,"[1,1]"
個人的には日本全体の広報活動のセンスが息をしていないと思ってるから、ガンダムの広報が〜云々も特別ではないし何なら今更でもある。####…カボチャ頭が流行って本当に良かったね。,"[1,1]"
来月からフルタイムに戻すぞー！##家事も育児も仕事も全部やりたい欲張りなので倒れないようにだけ気をつける__##できる仕事増えるから楽しみ〜_*,"[1,1]"
あと判定でストレスが溜まるのも数回でやめる理由になるので良い,"[1,1]"
どっちにしろ後者が陰湿なのはそう……　なんか友達多そうだね…,"[1,1]"
YouTubeでデスクトップアーミーの広告が流れてきてビックリ。こういうのなら見るのに！って広告ね、でも模型のCMってあんまり見たことないですね。ガンプラですらテレビ放映のガンダムのときぐらいですし。30MSのCMとかも作って…って、あれは売る物が無いかｗｗ,"[1,1]"
足を引っ張るつもりはないが、積極的に「辛い方」を選ぶとき、それは本当に「辛い方」なのか。この方にとっては辛い方なのかもしれない。だが、「本当に辛い」方を選ばざるを得ない人がたくさんいる。頑張ってください！応援しています！,"[1,1]"
東京スゲェ！誰に入れたらいいか迷うわ〜,"[1,1]"
インボイスみたいな、どうやってそんな事思いつくん天才か__##_みたいなのはできるくせにな##徴収は大得意なんすよね,"[1,1]"
今まで取ってきた先生方がすごくやる気十分な方々だったので、本当にショック。高い学費払ってるのになぁ〜。と思いつつ…リラックスすることにしました__新しい考え方を学べたと前向きに考えます__,"[1,1]"
これは大変興味深い意見です。##炎上を恐れず発信されるすももさんの姿勢には頭が下がります。,"[1,1]"
泣きながら人参くった##こんなに健康のために##食べるものもジムも頑張ってるのにあまりも残酷っというか##3回目の熱は流石に自分でもびっくりしたし頻尿なるし##心配と安心とあー、最近無理してたんかな？って考えてたら泣いた！##スッキリしたかも！！明日も体温たのしみ！！,"[1,1]"
東方アルカディアレコードの生放送、音がちょいと…##WRCのシェイクダウンと良い勝負,"[1,1]"
まさかそんなゲームないよねぇ〜？？##DPSチェックカツカツにしてタンクもヒラも死ぬほど殴らないといけないMMOなんてこの世に存在しないよねぇ〜？？,"[1,1]"
タンクとヒーラーにDPSを求めるとかどんなゲームなんでしょう一度でいいからプレイして見たいものです,"[1,1]"
放置bot潔いくらいプログラムで自動生成した名前って感じなのである意味わかりやすくて助かるよ,"[1,1]"
飯が終わった後は信州林檎って決まっているんだ。俺が大嫌いな味でね。ダイエッターの栄光の時代の味だから食べてやっているだけなんだよ。##「俺は50㎏まで痩せたんだァ〜」って味だよね。##１週間で元に戻ったくせに！,"[1,1]"
「役に立ちたい」強迫観念を持ってる少女####腹黒モテモテマンor伴侶を見失った男##仲良し家族→娘が事故死→催眠を仕掛けられる　の内どれか####時系列で質の良い地獄が摂れるよ！！！##女性二人はこれ以上脱げないと思ry,"[1,1]"
これはなにがいいのかな,"[1,1]"
アサーティブな会話テクニック「針のとんだレコード」_####サンディ「そうよね。わたし、生まれてからただの一度もお母さんに口ごたえしたことなかったわよね」【批判の中の事実に同意する】,"[1,1]"
大学の勉強は高校までのお行儀のいい勉強とは全然違うのでだーーーいすこ,"[1,1]"
まぁ、脳ミソも筋肉でできているような人達の集まりですから。休日にお疲れ様です。,"[1,1]"
みんなからの匿名質問を募集中！####こんな質問に答えてるよ##● +=400…##● 剛体って何ですか？##● θ=45°で初速度V0の時の鉛…##● ちゃいるどですね！,"[1,1]"
あんちのとこ炎入ってるの炎上意味してていいですわね,"[1,1]"
ジムのスタッフの可愛いおじちゃんですら気づいたのにねー,"[1,1]"
住宅需要を減らして経済悪化か、脱東京させたいのかわからんけど、さすが小池やで####石原良純　東京都の太陽光パネル設置義務化の動きに「まったく意味がない」「あくまでもアドバルーン」,"[1,1]"
Mじゃなくて、Wとかにするのかな？笑####盗人さすがだわ,"[1,1]"
今年のダボス会議は特にぶっとんでんな。こりゃ未来が明るいな,"[1,1]"
300万ももらえるのか。。。。大阪市民はふとっぱらですねーーー,"[1,1]"
#国会中継####自分でやって自分で対策か__####派遣増やしてくれた自民と維新に感謝かね,"[1,1]"
この一方で、「月給は100万円だけ」とか言ってる人がいるし。##世の中は様々だな,"[1,1]"
雨の日の病院は空いてていいゾ##いつもはばっちゃま達で溢れかえってる病院でも雨が降れば誰も来てないゾ##元気なばっちゃま達に病気を移すといけないから体調悪い人は外で立って待つんだゾ,"[1,1]"
ウーバーイーツ含む配達業も路駐禁止の原則の上で配達を強いられ、切符切られれば配達員の責任。####そんなグレーゾーンで成り立ってる業種多すぎ、いっそ違法にしてみたら？,"[1,1]"
摂食障害とかにはならなかったのは運が良かったというか昔から図太かったというか♡##おやつは週一などまれに食べられるもの、炭酸ジュースは誕生日の時だけ飲めるものと認識してたのになんであんなに太ったのかっつったら母の作る男ウケ抜群の飯以外に要因なくてよりわろた♡,"[1,1]"
電車で目的の駅ついたけどソシャゲのキリが悪くて、席から立ってゲームの後処理してたら知らんオッサンに##「アンタ、眠いんスカ？」##言われてコレになった。##座席すぐ離れんかった俺が悪いんだけどね。,"[1,1]"
なんかアイドルの写真集の告知が紛らわしいって清く正しい一部のTwitterユーザー様がボヤいてるらしいけど、変な正義感もどきで当人を叩いてる君らも同じことしてるって自覚しよな,"[1,1]"
現状でも慰謝料踏み倒し野郎で溢れてるのに、共同親権にするだけでそいつらが金出すと思ってる元ツイの人？幸せそうで何よりだねぇ,"[1,1]"
発達障がいは人より疲れやすいというけど、まぁTL見てればなんで疲れやすいか。癇癪起こしやすいか分かるよな、w,"[1,1]"
大学教授ってどっかアタマの常識のネジが外れてないとなれないんだろうなぁ__,"[1,1]"
お巡りさん、この暑い季節に、毎日マスク姿で職質お疲れ様です。,"[1,1]"
憲法改正にしろ△▽新法意見交換にしろ、当事者の意見が無視されてる問題について。####本当、この国って当事者なくても物事進むって凄いよね,"[1,1]"
終戦直前まで連戦連勝だったんだから連合艦隊総出でサイパンに突撃すればよかったのに,"[1,1]"
仕方ない時代だから人間なんてそんなもん、事件は一定数起きると何百年も昔から学説や法則で証明されてると割り切るのがどれだけ理想でお利口でしょうか,"[1,1]"
Lightning壊れたんだが##まじでAppleとかいう神企業はなにを考えてるんだか##はよタイプCにしろよ！タイプBでもいいけどw,"[1,1]"
私のようなカワイイオタクは推しに手を振ってもらえただけでHappyなんよ、コスパ良いやろ、羨ましかったら生まれ直せ、,"[1,1]"
人に優しく自分に厳しくを見事に実行している国JAP,"[1,1]"
剣の王女のルアちゃん、ある天の空花ちゃんの性格に結構似てるな。##大人しげで儚げな良い子……ではなく、大人しげで儚げだけど別に良くはない女の子。,"[1,1]"
ツイッターからすればモンハンは卑猥らしい##さすがツイッターのAI,"[1,1]"
アイク__##ダークサムス__##ダークサムス__##ファルコン○##クロム○##ベレト○##ラグガノン__##ラグデデデ__##マリオ○##ラグルカリオ__##ロイ○####ギリギリVIP落ちしなくて済んだけどラグマスター達マジで戦い方をわかってて強いな,"[1,1]"
ナムさん、不安がってるアミへの対応素早いのさすがだなぁ、、どっかの事務所とは大違いだね,"[1,1]"
依田4回くらいサボってて鬱##新たな境地が見えたでしょう,"[1,1]"
とても素晴らしい趣味を持ちの様で##けどそんな君の趣味が好き,"[1,1]"
鬱々となにかに酔いしれ狂気的な気分になりたいならjagwarのHappy Faceという曲を推します。####笑顔でいればなにもかも上手くいく####JOKERという映画で使われてるのですが、この映画も鬱々とします。##ジョーカーの役者になる時は必ず##『ジョーカーに呑まれるな』と言われてるらしいです。ﾆﾔﾘ,"[1,1]"
__ヒーローインタビュー######…巨メンズ2名はギタータイムへ,"[1,1]"
徹底抗戦論者はウクライナ南部東部のロシア語母語の人達をどう扱うのかな。ゼレンスキー氏がいつの間にかネオコンになっていた####「ウクライナを巡っては、ＥＵ内で停戦と和平交渉を求めるイタリアおよびハンガリーとロシアへの強硬姿勢の他加盟国との間で溝がある,"[1,1]"
とりあえず、敷居をね、せっかく下げていただいたんでね、カクヨムコン8頑張りまぁ〜す,"[1,1]"
アルカンタラありがとう##今のも神宮関係ない飛距離のホームランです,"[1,1]"
政治家とか、高級官僚に。やたら庶民の仕事のをさせようって。共産趣味ですき,"[1,1]"
報連相がよく教育された親御さんですね！,"[1,1]"
ステータスはとても良い感じだったのに良馬場の鬼も遊びはおしまいも取れなかった。ホントこのゲーム良くできてんな,"[1,1]"
はぁ…僕のことはなんも考えてくれないんですね親さん。 まぁええよ…。人をイラつかせるの得意だよね笑笑,"[1,1]"
大勢使えない日だからって悩む必要のない試合になりそうね。###ジャイアンツ,"[1,1]"
今日は気温はそれほどでもないが、湿度高い。けども完全ノーマスクは2人だけかな。あとは、手にマスク持ってる人が3人くらいかな。いずれも男性。##美意識高い女性はそりゃ顔を晒すなんてしないよー,"[1,1]"
今日は9回のクローザーに悩む必要なさそうだな。###ジャイアンツ,"[1,1]"
ずいぶん立派で,"[1,1]"
闇深すぎるというかなんというかw##時間いっぱいあって羨ましいな。毎日暇してそう,"[1,1]"
基本的に世の中って腐ってて人間って醜いから##本質なんか置いておいて、適切に相手を貶めて利益を得られる環境を作った方が得だっていうのはその通りだと思う,"[1,1]"
フランスのビッグクラブのPSG来日ということでホテルマンは気をつけなくてはいけないな,"[1,1]"
塩を大量に摂取すると危険ってことも知らずに生きてきたの##すごく大切に育てられたんだろうなぁ,"[1,1]"
良いな〜良いな〜人間って良いな〜####普段の動きして 腰砕く〜####歩いてるだけで膝裏砕く〜##僕は休〜む 早退します####金欠 懐 痛い痛い痛い,"[1,1]"
まぁ、これで維新の大好きな大好きな住民投票やることになりましたな。y-゜゜゜ﾄｺｰｿｰ2ｶｲﾋﾃｲｻﾚﾃﾓﾏﾀﾞｱｷﾗﾒﾅｲﾄｲｳｵｳｼﾞｮｳｷﾞﾜﾉﾜﾙｻｶﾞｱﾙﾆｾﾖ……｡,"[1,1]"
ツイステの魅力ってバトルなのか…？ストじゃなく？いままでバトルに魅力感じだことなかったからわからんかった。##スト読みたいよ…。イデアとオルト…どうなったんやシュラウド兄弟。,"[1,1]"
三者三様の感性を持つPL全員が口を揃えて｢ふざけんな｣って言ったからね…,"[1,1]"
つくづく「学校は監獄」と思う。氷NGって指定するのはどうなの？に対して、お菓子を食べてても「氷だよ」と言い張る子が出るかもしれない、ってのを見て確かに…とも思った。##社会で起こり得る不条理を学ぶ場としては素晴らしいんだけどな,"[1,1]"
日本語版ルールブックは英語版ルールブックの劣化版写本というのが共通認識なのでダメな気がしますね),"[1,1]"
アリーナやってたら俺のこと愚痴りながらやるデュオキッズに遭遇##したけど実力で黙らせました__##子供って純粋で可愛いね###エペ###エーペックス###エーペックスレジェンズ###apex###ApexLegends###SwitchApex,"[1,1]"
パーソナルカラーしたことないけど、肌も黒いしイエローやろってよく言われて、黄疸の数値結構高いって言われてるしイエローではあるね,"[1,1]"
日本は51番目の州で米の国の__でもある##そうか日本州だったのか####が、近年の日本を見ると↓コレに沿って動いてる気がする____##止めよう__次回選挙で__日本最優先再建出来る政党を選ぶ!真剣にﾈ!,"[1,1]"
番人裕福な暮らししてそう,"[1,1]"
まぁ、アンチのおかげで自分は小学生のような可愛い可愛い声だと分かりました笑笑ありがとな、アンチ,"[1,1]"
英語解読中##[...] な状況が実に気に入ったね  = I just love when [...]##ものすごい騒音を出す = make horrific noise##唯一の [レコーディングの日] = one and only [recording day]#####hololiveEnglish #ホロライブ,"[1,1]"
あなたの賢さには誰も敵いませんよ####そうでしょうそうでしょう！##あなたこそ、おバカなそのおつむに敵う人はいないと思います！,"[1,1]"
サイコパス先生ですね##相手の気持ちを考えられないのに教育者になれるんだから、日本は大したもんだ,"[1,1]"
カーネーションという名前の由来の一説に、肉の色の花だから、という説があるの。carnは、カーニバルやカニバリズム、英単語のcarnageの元でもあるのよ。肉の色の花って…、ちょっと素敵よね。,"[1,1]"
今日はソフトバレー大会かぁ##自治会からチーム出せたかな,"[1,1]"
GGST、発売少し先とはいえスターターエディションも出すわけで##つまり「今からでも是非新規さん入ってくださいね」って姿勢はより明確になった筈なのだが##その割に公式ページの製品アンケフォームが最初の数ヶ月だけ開いててそれ以降未だに閉じたままなの、最高にロックだな,"[1,1]"
#国民無視憲法軽視の岸田内閣は即刻退陣しろ###安倍スガより危険な岸田文雄###サヨナラ自民党##来月から外国人旅行者の入国緩和をするようですがロシア人と中国人は、入国禁止宣言したらどうでしょう。 嫌いな国民をわざわざ入れる必要もありません。 ついでに韓国人も･･･,"[1,1]"
AVより日本映画を規制した方がいいんじゃない？,"[1,1]"
沖縄二軍隊を送って占領したあとに、##「今なら簡単にうちの国民になれますよー」って、##銃を突きつけながら言うわけですね。##分かります。##みんな喜んで国籍を取得するでしょうね。,"[1,1]"
絵は描けたし無様なツイートは見られたし、ﾋｮﾛﾜのgood絵も見られたので寝ます いい夜を〜_,"[1,1]"
とりあえずラッピングバスで税金無駄にしてるんだから、##プールの水の支払いを教員に払わせるように、##企画した人に損失補填してもらわないと。####とか言ってみる。####費用対効果で言ったらラッピングよりマシな方策山盛りありそうなのにね。,"[1,1]"
AVなんか観ずに、パートナーと健全にセックスすればいいじゃない。,"[1,1]"
今日は25日。お給料日でした。##「あゝ、日本の犬に生まれて良かったー！」##控除欄を睨みながら。,"[1,1]"
やっぱ個人通報制度に批准してない司法が中世の極東の黄色い猿の国はダメだな####黄色い猿だから人権がわからないのでしょう,"[1,1]"
新型コロナに対して、２年半、ノーガード戦法__で対抗してるけど、全くの無傷で、かすり傷一つ負ってないんですが、何か__？##いや〜恐ろしい感染症だわ,"[1,1]"
億単位の賠償金と比べたら『ちり紙』『はした金』『ケツを拭く紙にもなりゃしねぇ』んでしょうよwww##いやぁwwwすごいすごいwwwwww____,"[1,1]"
女子からは得点王が出たのに##男子は一点が遠い…####ユンカー次節アウトならいっそ菅澤使えば？#####浦和レッズ,"[1,1]"
山口県阿武町はふるさと納税でネットカジノをすればきっと流行る！って言ってました,"[1,1]"
沖縄県返還50年で平和を主張してるわりに戦争真っ只中の国をよく分からんネタに使ってんの十分平和そうに見えてしまうが,"[1,1]"
お世話になった前課ですが、今までのいろいろを全てごまかして本部に異動した前任者たちのせいで、現任者たちが余計な気づかいをしている。####「あれだけのことをしておいて、謝罪一つよこさないおまえらの顔など見たくないから廊下で私とすれ違うの禁止」####と言い渡したら、,"[1,1]"
KIZUNAなのに実質単番でしか申し込めないの草##ほんとラポネのそういうとこ好き,"[1,1]"
滅茶苦茶腹の立つ案件。多分その加害者はそれなりの地位の人だろう。警察仕事しろよ__もしこれで父親であるツイ主さんがいなければ、つまりシンママとかならその弁償費すらバックれてそう。日本の警察は優秀ですね,"[1,1]"
幸福度が話題だけど、国会議員の幸福度を調査してほしい。####きっと凄く低くなるんじゃないカナ,"[1,1]"
いろいろと傾いてるんで、砂上の楼閣がどれだけの成果を出せるかは…ちと厳しかろうな　※陰口ﾔﾒﾅｻｲ^^;),"[1,1]"
最近忙しくて分かった事があるんだけど、人間は普通に忙しいとTwitterはもちろん、そもそもスマホ触る時間無くて##ゲームも寝る前にしか見られないンダネ！##職業覇道組！羨ましいゾ__,"[1,1]"
ちゃんと保健を学んで無いとこうなるのかぁ,"[1,1]"
私ってば相変らずお金の使い方が上手い,"[1,1]"
#ヘチ###ヘチ王座への道 ##韓国時代劇って実在した歴史上の人物の生没年でも勝手に変えてしまうというスゴいドラマなんです__####さて##ここに密豊君という実在人物がいます。##流刑になり毒薬を賜るとかドラマで言ってますが‥景宗まだ王様ですぞ__####密豊君##死ぬの5年程先だぞ##どうするのかな？w,"[1,1]"
若いうちにTwitterで限界中年男性を見たおかげで、将来こうならないように自分磨き頑張ろって気持ちになるよね。####普段迷惑な限界中年おじさんもそういった点では社会貢献してるね,"[1,1]"
医者がそんなんなら、コピー機でいいじゃん。AIでいいじゃん。####本当にそうなら医療費削減できるよ__,"[1,1]"
ハイブって今全社員が休暇中なの？,"[1,1]"
なるほど、性の商品化禁止の流れってわけね。####ビデオ規制の次は風俗店、その後はヌードやら水着のグラビア、そんでもってアイドルも性的なものを想起させるからNGって方向にどんどん広がりそうで、さぞ素晴らしい取り組みですね####ついでに婚前の性交渉も全面禁止にしちまえよ,"[1,1]"
こんな頭悪くても政治家になれていい生活出来るんだもんな##チョロい職業だよ,"[1,1]"
とりあえず、DT、SJではない方々は犯罪者として漏れなく投獄しましょうか##そうすれば解決するんでしょ##勿論立件の堤氏、あなたも対象ですよ？####と言いたくなるような素晴らしい記事ですね・・・,"[1,1]"
私「xboxゲームパスはタイトル多すぎて消化するの無理」##人間「ぜんぜん余裕だけど？」##私「時間に余裕がある生活で羨ましいわぁ」,"[1,1]"
スタナイユニ販売のメンバーで1軍組めたらさぞ強いんでしょうな,"[1,1]"
男尊女卑が九州の良さだからね,"[1,1]"
年だよね,"[1,1]"
今回の佐川の件、いくらイベント専用サービスで撤退せずいるからって「残ってくれてるんだから文句言うんじゃねえ」は違うだろう。それならどんな事故があっても一切苦情を言うな不信を持つな、佐川神を冒涜してるぞと？まあそもそもああいうのは「自己責任」ですからね、特定層が大好きなあれ,"[1,1]"
えーーー##人生には大切な袋が3つございます####ひとつは 袋ねずみ##ひとつは 袋小路##そしてもうひとつは 袋叩き####でございます####そういうことでおふたりの門出を祝うスピーチとさせていただきます__ｹｯ__,"[1,1]"
休憩中にも仕事持ち出してやらないと残業になるからご飯食べる片手間にやってる。##社畜の鑑,"[1,1]"
あ、でも本職と売り専の相乗効果でコンスタントに月給35万以上稼げてるし、年に数回貸切指名頂いて給料貰いながら旅行出来たりクソ豪華なホテル泊まれたりするので元カノには色んな意味で感謝してますよ,"[1,1]"
兵器が球技に隠喩されるとは##平和な世の中になりましたね　,"[1,1]"
UEFIのストレージでSSDは認識されてたのだわ、ただブートのとこで選べなかったのよね##どのドライブ名にOS入れたのかとか基本覚えてないのだけど、これがPCデポの自作キットで自分なら絶対チョイスしないだろうサムスンのSSDだから表示名でわかったのよね##サムスンに感謝だわ,"[1,1]"
隣で戦争やってるのに、日本の国会では国民の代表たる議員たちが嬉々としてアダルトビデオの話をしております。##平和だなあ……,"[1,1]"
これ平和ボケの典型だろ。逆にどうしてここまで今の政府を信頼できるのか…羨ましくもある,"[1,1]"
文科省の元事務次官があんなんだから、反知性主義ったってそりゃもう説得力がなおさらあるわけですよね,"[1,1]"
本人のツイート見ると、これだけ周囲に迷惑かけまくっておいて全く反省や謝罪の意思がなく、寧ろ被害者かのような文面を見ると並大抵のメンタルではなさそうね,"[1,1]"
あー、マナー講師って理不尽心折り系企業研修のもっとも「洗練された」外部委託なんだな…。勝手にマナーを増やした結果として理不尽になってるのではなく、理不尽であることそのものにアレな企業の需要があるという…。,"[1,1]"
時代錯誤が甚だしくて、大変よろしいですね##70年代にタイムスリップしたのかと思ったわ。,"[1,1]"
林大臣の支援表明への返答かな。ありがとうございますみたいな。###北朝鮮###北朝鮮ミサイル,"[1,1]"
向こうがミサイル2発打ったならこっちも遺憾砲2発打たなきゃなガハハ,"[1,1]"
今のAPEXランクをやって感じた事は「やるかやられるか」ではなく「掘るかやられるか」やな#####芋,"[1,1]"
うわあつまらん奴が言いがちな構ってツイートリアルでお目に書かれるなんて！,"[1,1]"
まぁ辞めるって言った時は8:2だったけど、聖淵追加で10:0 今日の復活無効デバフで100:0ぐらい決まったねﾊﾟｱ##うちの復活パーティーのもろ弱いところ出すとは運営さんやるなーって思った,"[1,1]"
2020年6月24日から経済産業省HPに掲載されているコロナ禍のシナリオです。見事に当たっています。##今から2年と1カ月も前。あの時期、既に世界恐慌は予定されていました。##シナリオは「3通り」あるのではなくて、「3段階」ある、ってことです__,"[1,1]"
インタビューで本人が答えたってことは事実でしょ！？####1〜4が前から明るみになってるのに、何もお咎めなかったり、今まで注意される等もなかったのか...！？####これでアウトじゃない日本すごーい,"[1,1]"
当事者の叫びは”不正解”って暗に腐してくんのクソでしょ。扱う言葉すら不正確なこれが”正解”の書評ですか,"[1,1]"
本当にさぁ…学費無料化とか福祉の充実とか言うと財源がー！っていう人が湧いて出るのに、軍事費とかになるとなーんにも言われないのまじわからん,"[1,1]"
これがDR:Aの実力 #PS4share,"[1,1]"
「そんなに人間が好きになったのか、ウルトラマン」####「そんなに人間が好きになったのか、ウルトラマン」####「そんなに人間が好きになったのか、ウルトラマン」####「そんなに人間が好きになったのか、ウルトラマン」####「そんなに人間が好きになったのか、ウルトラマン」,"[1,1]"
